Channel,imaqtpie,Reckful,RatedEpicz,LIRIK,Nightblue3,nl_Kripp,Meteos,sneakylol,Doublelift,Amaz,IzakOOO,SilverName,Castro_1021,TimTheTatman,YoDa,CohhCarnage,hanryang1125,Dyrus
Language,English,English,English,English,English,English,English,English,English,English,Polish,Russian,English,English,Portuguese,English,Korean,English
2021-07-18,7822,0,111051,160303,10302,48757,16103,33945,101977,0,6089,48673,47879,0,9428,65804,144251,19231
2021-07-19,19261,0,194369,99163,4034,54818,2442,35743,18168,10925,19133,45795,47894,277189,3850,65299,119458,15067
2021-07-20,7316,0,140669,214610,6524,40061,0,37250,0,8696,19763,73160,68304,388745,243443,56374,0,13665
2021-07-21,28133,0,94428,160699,14576,30466,0,7853,18154,11593,9829,41977,0,403163,152686,84005,0,11672
2021-07-22,76227,0,43438,19609,15497,35833,0,29313,15714,9698,10890,29874,38214,375069,151048,45629,120840,2673
2021-07-23,35690,0,112879,95718,12287,53895,1972,52856,33439,10197,6079,69380,36461,260670,91469,77463,124593,2704
2021-07-24,17307,0,91984,0,15864,122171,9710,43149,93170,0,7598,1636,0,0,90,69293,140522,15025
2021-07-25,30192,0,135906,185757,19433,112724,12774,68290,94071,0,12839,66484,0,0,40331,72444,149800,9594
2021-07-26,17747,0,169489,136323,6874,94984,1050,21327,10542,9295,17204,60562,62737,338008,88853,95460,159924,6089
2021-07-27,11102,0,168323,124291,3607,94667,0,38842,0,8910,15294,77820,55950,153467,103010,78209,121518,8173
2021-07-28,14079,0,124984,107712,16315,82749,0,41760,0,10022,6727,13867,37971,0,78954,106739,0,7716
2021-07-29,12705,0,149712,0,16527,73429,0,52056,0,11366,25676,86437,0,0,30664,56645,112554,9022
2021-07-30,13397,0,100352,129546,6495,77601,2476,14031,36041,7800,23858,0,27410,193815,108462,92588,124590,7821
2021-07-31,12649,0,71678,135145,3733,18198,8711,42147,100245,0,2955,60330,0,0,87213,84043,141687,7658
2021-08-01,7169,0,117912,163695,1894,35117,13631,17904,116351,0,0,70558,0,0,0,59655,146689,9204
2021-08-02,10115,0,165415,108969,0,36694,1851,5128,19766,11804,14092,56504,0,326218,39873,55233,144602,8328
2021-08-03,8273,0,141220,97483,0,81735,0,0,0,9512,15356,0,0,383928,94918,76560,108734,18979
2021-08-04,12759,0,60409,0,2384,49986,0,0,0,11652,39753,64509,0,420574,149125,89904,104352,11136
2021-08-05,15417,0,54583,0,1653,39064,0,6726,0,10250,0,123643,75705,441613,77152,50399,143812,4825
2021-08-06,13476,0,153179,137593,7762,31411,0,32727,0,10227,0,94207,45531,229784,88562,48363,123856,7281
2021-08-07,12205,0,144316,120262,9951,31961,5395,50996,70141,0,0,65783,27406,0,0,67817,114570,9112
2021-08-08,17122,0,121715,171634,5923,30980,11697,50056,129576,0,12459,109203,0,0,0,83520,0,5649
2021-08-09,22908,0,103241,121995,7006,38506,0,34345,0,12096,10686,0,0,264705,87125,61808,0,6415
2021-08-10,17090,0,92066,131797,18038,36787,0,63696,0,10263,30666,77855,38830,413061,689,37735,0,3697
2021-08-11,6697,0,130246,120897,12526,34392,0,40113,0,9172,13443,73571,39429,335354,114028,47614,0,8082
2021-08-12,16452,0,72574,0,7656,33592,3396,48274,35956,12284,11779,88448,0,323430,10897,37976,0,10246
2021-08-13,8486,0,143081,133136,4717,33997,5889,30305,65145,9934,5432,53830,27098,0,122430,55234,0,4614
2021-08-14,5287,0,112543,74040,6521,61132,9389,42092,134860,0,0,89936,37919,0,78480,81584,0,2694
2021-08-15,9765,0,154779,156740,4685,29966,19889,58821,197903,0,0,77891,0,0,35120,82827,168016,12456
2021-08-16,5684,0,204150,124398,2805,36673,207,38373,2189,10014,0,0,39521,294370,216455,42668,160954,1021
2021-08-17,13276,0,161838,121471,3849,54203,0,56383,0,9842,6378,60149,32869,227487,114622,77366,159782,14630
2021-08-18,7681,0,144804,94389,7031,59245,0,37143,0,10545,10228,75714,0,291379,106070,68355,126237,10852
2021-08-19,7146,0,69300,0,4881,36700,3937,44379,52330,10745,4202,47762,51951,172631,64254,51965,198789,16424
2021-08-20,10159,0,79846,152964,6078,40339,7557,49814,94581,10606,0,65733,45397,0,149176,75062,118410,17837
2021-08-21,9832,0,164874,132582,5596,33245,13659,46102,141954,0,0,59780,0,0,83007,43126,241987,12842
2021-08-22,37983,0,116092,184668,2877,33522,23167,70736,239782,0,0,92573,0,0,42982,34919,185533,3697
2021-08-23,15359,0,194234,178308,2575,35617,5084,36784,53513,9120,10103,0,37466,281644,145298,42687,0,8583
2021-08-24,13961,0,151496,170815,4577,26385,0,63833,0,14261,20258,85306,33051,251392,134522,62094,0,834
2021-08-25,8508,0,71675,201987,4522,0,0,0,0,10025,4316,47021,0,188108,101758,99155,186449,83
2021-08-26,15151,0,0,0,14159,0,0,36788,0,8915,6751,74330,54174,205443,18109,47204,178776,7934
2021-08-27,2042,0,0,128378,13459,0,0,38536,0,9286,0,60771,76020,256528,101244,81611,195521,9921
2021-08-28,22812,0,0,122739,2748,15188,1510,66865,92751,0,0,75027,0,0,0,57729,157553,13084
2021-08-29,7678,0,0,169100,0,35658,5272,64641,141067,0,18606,83700,0,0,49190,78428,169042,7502
2021-08-30,19171,0,69408,144814,2825,25041,0,32198,1421,11208,12194,0,46167,232356,169943,69526,143945,6984
2021-08-31,12688,0,184810,0,13334,135697,0,54202,54180,9410,12227,154052,22642,214255,117805,64822,151075,7198
2021-09-01,14855,0,158001,155984,3840,91979,0,35240,59291,10621,0,94803,0,0,110748,70005,0,9162
2021-09-02,14127,0,113907,0,16751,53996,0,26792,50818,9528,9427,115111,32948,0,27970,165151,119914,8649
2021-09-03,9018,0,98698,122009,11618,47541,0,15423,12767,9578,7648,80696,58220,0,103393,77741,115495,4619
2021-09-04,2239,0,106139,136544,7007,46748,0,53302,39112,0,0,69666,0,0,0,121544,152832,9065
2021-09-05,13520,0,158780,207655,13210,47704,0,72144,18181,0,13108,105463,0,0,52935,116866,146296,5213
2021-09-06,17453,0,141203,178979,25937,46094,0,66543,24232,8048,14549,0,31818,0,154107,109702,108334,9494
2021-09-07,3161,0,154682,95760,23957,49338,0,74257,33511,9117,9496,120085,0,0,144025,63521,124982,8501
2021-09-08,13931,0,72549,123082,28691,48344,0,61925,0,8225,12183,83594,33227,0,94906,75973,0,8532
2021-09-09,16658,0,65420,67109,25717,44776,0,38357,18078,10563,4979,81737,0,0,116188,41744,0,6100
2021-09-10,6657,0,184005,130476,24314,42035,0,54795,31491,9140,14246,0,0,0,59861,66773,106543,3972
2021-09-11,23617,0,109220,146901,26773,41662,0,62001,41512,0,4319,97228,0,0,93215,70872,123101,2464
2021-09-12,28070,0,110048,165242,25370,43472,0,82999,0,1322,17257,100611,0,0,41130,69653,134942,7685
2021-09-13,19095,0,161656,212439,34256,45295,0,78237,12360,8827,11168,89637,0,0,121523,152923,0,6265
2021-09-14,11426,0,81715,144129,28854,47444,0,71339,55362,10130,8835,92855,39844,0,106965,95501,94408,3482
2021-09-15,25930,0,121403,135685,15660,0,0,56716,3133,9748,33633,0,0,0,58622,69200,144485,5273
2021-09-16,17515,0,115436,0,11938,0,0,60735,31368,9576,20083,0,44238,0,7616,78194,185234,7071
2021-09-17,20909,0,114031,159819,18029,0,0,50747,25084,10627,0,74634,48305,0,29798,72941,144139,5165
2021-09-18,56608,0,121364,149793,11602,36171,0,80970,42171,0,15231,102054,0,0,92642,61508,146269,6942
2021-09-19,59856,0,111655,189203,25308,42773,0,50137,36894,0,13563,81026,0,0,0,21623,0,6468
2021-09-20,83215,0,103336,159091,33927,41278,0,81608,0,0,2001,77599,586042,0,70529,44105,165276,8114
2021-09-21,34668,0,48971,166773,22685,91779,0,56712,37352,10281,0,83527,758796,0,102823,58752,138923,3404
2021-09-22,57643,0,167233,140411,18003,60758,0,52635,14210,8691,0,0,471214,0,67094,19408,130323,8668
2021-09-23,51737,0,133724,6747,0,121511,0,56509,13818,9239,0,94493,488318,0,61007,33154,204444,2914
2021-09-24,27491,0,120019,162446,10343,157652,0,60790,18106,8499,0,148462,350265,0,155372,38550,194469,7432
2021-09-25,18129,0,121105,0,23515,142309,0,73301,13604,9857,0,74481,336698,0,92717,49795,199715,5058
2021-09-26,19821,0,168178,184307,22782,141331,0,82897,83393,0,0,94145,327504,0,0,57745,231754,2330
2021-09-27,38344,0,105211,165492,24769,153042,0,80597,0,8153,0,85526,268983,0,57780,61904,191814,10818
2021-09-28,22754,0,34175,122928,13335,125615,0,0,17557,7556,9628,86035,248228,0,178966,34407,182967,7114
2021-09-29,17003,0,105889,0,5283,9441,0,44850,48031,8329,28692,0,230475,0,150965,66414,197917,9422
2021-09-30,19406,0,88911,0,24691,34501,0,21584,78555,7398,26613,78646,196557,0,79128,49258,88769,9573
2021-10-01,34834,0,83013,122930,11753,31779,0,20045,55360,15292,30621,79283,330534,0,94463,51060,0,4572
2021-10-02,36503,0,216234,126854,12478,33642,4293,39844,0,0,4720,66854,154242,0,77330,37854,0,11484
2021-10-03,36281,0,109248,176246,24568,22894,11949,72704,0,0,3418,55790,207431,0,97227,77685,0,7443
2021-10-04,22664,0,119568,147437,18522,42904,9235,70864,0,11792,10432,102150,0,0,90678,68545,0,6248
2021-10-05,13625,0,124413,138930,11319,25979,7725,65124,32278,10951,14141,0,212695,0,72153,65176,170042,6307
2021-10-06,18649,0,131332,225075,15654,30475,9098,9039,37007,10364,20492,90649,190184,0,41609,170217,153657,4747
2021-10-07,29688,0,43331,0,14962,30072,6408,0,14915,9595,15059,70863,215357,0,97936,67698,135927,11267
2021-10-08,18200,0,0,147649,7373,28635,11285,27946,8365,0,8913,82083,279007,0,76866,53451,145510,0
2021-10-09,21019,0,0,98929,0,31132,6585,46072,46318,0,0,46779,0,0,76062,52690,221913,13993
2021-10-10,14902,0,0,179661,3169,32683,6991,66288,36835,0,5500,90546,245553,0,34908,57352,129316,25740
2021-10-11,2860,0,0,147708,19039,0,13096,45405,21495,12322,0,0,237352,0,117312,63141,0,18262
2021-10-12,26805,0,0,104862,3207,104257,8753,45356,25010,6142,8322,111713,121668,0,57088,68199,0,9139
2021-10-13,19813,0,0,118868,8268,141629,6383,37854,45391,8526,15082,45781,194994,0,95771,52911,138600,13260
2021-10-14,32138,0,0,0,9539,110559,5463,33843,32514,10335,0,36013,184777,0,55246,85554,107309,21453
2021-10-15,16425,0,0,147872,3131,85990,13782,51027,0,8852,3247,118519,263672,0,103278,44807,143216,6851
2021-10-16,31916,0,0,135299,2712,96673,4625,31842,0,0,8766,66292,0,0,30377,79973,119865,9440
2021-10-17,44675,0,0,174194,20235,38252,10893,30914,38663,0,0,178354,153712,0,61173,63256,159035,3455
2021-10-18,26293,0,0,0,12106,36708,8507,49986,64676,6877,8216,0,203691,0,99477,61168,183229,8826
2021-10-19,34843,0,0,137036,3337,0,5194,32134,0,9157,6286,93750,114504,0,104838,65468,0,12869
2021-10-20,18316,0,0,124021,23675,22472,4859,21883,19884,8507,3462,85915,176871,0,70178,45632,0,15172
2021-10-21,22264,0,0,0,16832,28217,814,30981,45625,13801,8184,75783,132733,0,66919,65370,164900,16377
2021-10-22,19902,0,0,149199,2513,44401,10392,27981,3965,10276,4722,43059,204522,0,77711,99528,175391,18592
2021-10-23,5276,0,0,147250,13579,78669,8584,32675,0,0,9203,97976,0,0,75022,64729,187346,4712
2021-10-24,17503,0,0,146475,17043,74839,11716,35278,0,0,3950,119464,0,0,202740,48481,176096,7737
2021-10-25,21356,0,0,27514,20230,73124,10602,38308,0,20892,5698,112917,206435,0,282902,49863,136054,10359
2021-10-26,33403,0,0,0,18759,99320,349,11760,0,22024,139344,112291,124146,0,31418,133009,0,9551
2021-10-27,27948,0,0,0,8681,92561,5066,1087,0,7872,68856,0,121087,0,80349,73722,168523,3956
2021-10-28,21250,0,0,126541,4317,72672,2725,35658,0,7511,104115,78665,139207,0,80927,66562,118330,6639
2021-10-29,19088,0,0,90380,19616,21634,4143,35720,0,7924,60094,58580,253506,0,9295,42295,190157,13730
2021-10-30,10470,0,0,117205,9850,22508,10048,44925,0,0,106641,69152,75806,0,77755,60800,164376,11032
2021-10-31,19953,0,0,173958,22257,23331,6060,31414,0,0,86311,114845,128977,0,0,120775,119769,14051
2021-11-01,12422,0,0,173481,26522,0,0,37143,16264,11366,117648,73060,222194,0,60235,110244,149003,11759
2021-11-02,15008,0,0,131275,20986,0,772,33101,37815,8968,126587,0,115008,0,106090,113795,0,3955
2021-11-03,28059,0,0,0,8935,32270,4551,33047,9150,8080,6158,87485,129596,0,100802,66538,0,4745
2021-11-04,26354,0,0,216475,7565,31690,731,26494,19677,5105,101901,88502,0,0,42048,87356,148876,9594
2021-11-05,7729,0,0,147545,13610,31900,734,25345,36250,7816,88556,111532,178957,0,120939,105385,128946,8640
2021-11-06,26826,0,4172,138261,12796,25500,5244,48058,19461,0,118245,91642,0,0,107545,79066,129827,9196
2021-11-07,32251,0,27146,172529,10128,23740,1345,26371,0,0,163878,105556,119237,0,234688,95022,222620,6342
2021-11-08,33274,0,0,135653,3035,0,4240,36720,299,7429,0,99267,246788,0,61662,70239,0,366
2021-11-09,29177,0,0,117207,24922,0,3931,56382,20009,9662,8854,120605,131740,0,152650,61311,159588,9217
2021-11-10,29391,0,0,69822,12811,21602,2655,29991,76155,24,5965,0,154808,0,86716,71000,147616,7877
2021-11-11,23119,0,0,0,8598,26921,953,21745,20646,0,9456,80388,120417,0,39990,62725,139379,8299
2021-11-12,28314,0,0,167358,7110,22221,1346,21051,2684,1824,0,97927,213262,0,95176,91893,119325,4103
2021-11-13,25293,0,0,187501,2685,27050,4058,37537,0,0,0,81865,0,0,104837,95068,213546,6398
2021-11-14,5261,0,0,169331,9173,30196,3134,22390,19261,0,68489,84288,0,0,44922,62264,140402,5966
2021-11-15,24299,0,0,191100,10974,32246,2678,47011,59031,7935,7936,16837,176799,0,139166,36803,152480,3382
2021-11-16,34605,0,0,131420,6470,41693,3404,56260,21995,8837,6163,47515,95319,0,161312,81336,120167,6389
2021-11-17,36843,0,0,106297,5244,57933,3756,26128,8533,6949,9468,69266,143384,0,101509,64073,136202,3518
2021-11-18,40836,0,0,0,5654,34031,1030,26100,36901,0,9030,79365,115984,0,17410,58090,122491,577
2021-11-19,34934,0,0,92820,9935,30007,0,16794,23215,0,0,88211,142475,0,111506,53790,0,13216
2021-11-20,40582,0,0,124992,7551,36158,0,0,50839,0,0,105753,0,0,188245,62017,0,0
2021-11-21,38873,0,0,149970,11059,19657,962,61472,32203,0,0,134135,0,0,0,50699,126599,8094
2021-11-22,48462,0,0,133873,10985,38796,5337,24771,9558,7109,20672,0,144384,0,31357,57900,138091,3322
2021-11-23,11230,0,0,824,10957,32355,288,11116,16585,8417,19324,100390,79575,0,157256,62835,137651,3919
2021-11-24,35113,0,0,93062,5646,31643,7,0,12018,6315,10151,79875,0,0,88175,42714,149702,0
2021-11-25,39416,0,0,0,339,35053,401,0,74141,7490,15875,76929,89778,0,14522,36111,119600,215
2021-11-26,28168,0,0,0,4765,37754,0,0,14873,8078,12051,68398,339810,0,118679,55158,0,8392
2021-11-27,9646,0,0,111243,1435,33704,0,0,29730,4560,9395,65918,267376,0,85289,70803,132101,0
2021-11-28,40033,0,0,158508,22800,29543,0,28217,87996,0,8913,66502,217229,0,34905,76125,121174,0
2021-11-29,47507,0,0,123103,16435,35936,0,35628,0,9190,16379,0,193350,0,83595,69570,135675,5706
2021-11-30,34633,0,0,125343,14768,34555,0,54847,14420,9053,7792,77103,181123,0,0,64586,120290,7654
2021-12-01,34551,0,0,147047,7668,38335,0,17034,66977,10778,24160,59675,0,0,56344,59952,0,4242
2021-12-02,31567,0,0,12807,4676,66956,0,36989,14049,7733,0,97920,139196,0,121439,31229,119120,6780
2021-12-03,22761,0,0,130113,1081,38432,0,40406,22696,7924,4486,67951,241960,0,112890,50106,116454,5612
2021-12-04,35346,0,0,5197,17728,30800,0,14759,43013,0,0,72249,0,0,63110,73506,0,4989
2021-12-05,33743,0,0,132258,22242,32657,0,15080,86114,0,11507,94762,118585,0,56001,70802,153973,10927
2021-12-06,31140,0,0,131911,13136,35099,0,11989,73220,7555,17211,0,136178,0,131032,63069,140848,1597
2021-12-07,24370,0,0,122283,17625,64858,0,10774,0,7727,7851,93463,84343,0,143437,52383,109941,2875
2021-12-08,23358,0,0,147818,20154,35372,0,18118,24027,8857,8410,61708,118193,0,7365,109857,129948,3781
2021-12-09,31017,0,0,13545,10494,0,0,11995,40172,6601,12108,72569,52860,0,142482,99906,136112,6555
2021-12-10,20553,0,0,229112,13196,0,0,23315,39533,9060,10112,36893,244694,0,143383,107011,148396,5614
2021-12-11,5012,0,0,123074,6646,0,0,39508,49622,0,726,124143,125992,0,78767,63211,0,7970
2021-12-12,18256,0,0,143391,19162,0,0,44298,25332,0,0,105784,96230,0,42099,32001,0,11156
2021-12-13,15312,0,0,147960,10965,26553,0,33631,56561,7978,13368,82903,201575,0,162417,62496,159857,10747
2021-12-14,24033,0,0,134972,6583,14614,0,32269,22351,6892,15580,98571,0,0,58469,59204,157103,11278
2021-12-15,15203,0,0,131489,11820,25612,0,27550,51,8155,5603,0,207345,0,122644,50855,163336,5604
2021-12-16,20599,0,0,0,12830,24466,0,25738,15381,8294,12479,71037,119800,0,0,57251,177801,5203
2021-12-17,20085,0,0,111428,11810,33907,0,23356,32351,7648,6853,79483,217030,0,64300,53230,140304,10046
2021-12-18,12676,0,0,119619,3546,20623,0,35980,20478,0,6354,0,220817,0,80029,59366,0,8040
2021-12-19,11752,0,0,146918,0,20439,0,21615,64727,0,5759,93441,130690,0,0,29284,164357,4637
2021-12-20,13768,0,0,139780,7240,59346,0,23209,19935,9089,19464,0,209600,0,42375,45296,147097,4043
2021-12-21,32298,0,0,127878,9166,43760,0,19732,0,7378,25903,0,192204,0,68963,74273,126837,1444
2021-12-22,11627,0,0,146881,14414,14557,0,20774,10942,0,12106,23576,90319,0,134591,59199,176910,4033
2021-12-23,28999,0,0,9034,16348,22992,0,14671,53226,9754,21338,0,210122,0,128261,70758,159849,3656
2021-12-24,20506,0,0,72696,12900,20760,0,15685,35379,7139,0,67604,85102,0,85534,41070,145271,8143
2021-12-25,28541,0,0,0,7931,17785,0,23124,0,0,0,52994,0,0,0,46180,0,9091
2021-12-26,20827,0,0,147818,6183,20926,0,19199,0,0,8468,69473,254737,0,0,89618,0,2419
2021-12-27,25610,0,0,121867,19027,21048,0,16809,20057,8878,14719,45349,249177,0,0,85393,159186,5525
2021-12-28,33716,0,0,108338,5096,0,0,17633,22523,8301,23463,47733,104957,0,0,63038,150794,9735
2021-12-29,34264,0,0,122786,4967,20604,0,23691,12085,10689,16389,75265,161074,0,0,61893,181461,3665
2021-12-30,25163,0,0,1081,4687,20678,0,20761,33185,6551,42224,135094,171054,0,0,79394,158716,1345
2021-12-31,12853,0,0,0,4253,22209,0,10857,0,11385,7946,140457,211977,0,0,70845,207777,5573
2022-01-01,33615,0,0,134914,2170,15737,725,19955,21191,0,0,93823,8353,0,0,90899,0,3825
2022-01-02,36554,0,0,159720,9332,27583,4360,20833,51214,0,0,109332,124628,0,0,88536,168382,7606
2022-01-03,26576,0,0,112518,19562,29304,4033,16644,14857,10455,30996,157054,184062,0,0,60017,164467,5763
2022-01-04,23075,0,0,112608,17273,26754,4018,18109,3320,14094,22454,96717,123188,0,0,55044,173882,1778
2022-01-05,45022,0,0,108001,9643,27683,0,17363,0,9362,10143,0,0,0,0,51902,163023,4572
2022-01-06,33313,0,0,0,0,31367,0,19904,0,10112,0,114160,113177,0,0,74446,193983,5318
2022-01-07,31972,0,0,113179,11543,30193,0,19194,54148,10073,21010,90110,161592,0,0,57222,939,2060
2022-01-08,45135,0,0,141015,8008,28991,0,32662,274718,0,59878,79302,0,0,0,86089,0,4224
2022-01-09,64705,0,0,177817,8968,30179,0,47529,338345,0,0,111919,0,0,0,73712,169056,2167
2022-01-10,50650,0,0,113609,5876,30130,0,28538,364028,9368,15298,96830,180172,0,26996,56669,187418,2540
2022-01-11,58508,0,0,103753,8411,30744,0,38050,316560,12669,25267,0,157479,0,117540,65609,171377,10173
2022-01-12,34805,0,0,120546,8263,31676,0,15294,133758,10164,17103,71534,72192,0,159287,71411,148140,2749
2022-01-13,44186,0,0,0,9439,32749,0,64433,0,11372,26060,77548,134922,0,181921,63604,146269,448
2022-01-14,42446,0,0,124176,12186,31685,1228,40001,52679,21637,13968,79843,178179,0,126428,84276,176640,11477
2022-01-15,46658,0,0,154112,8704,29272,7857,38289,129140,0,0,88237,0,0,90635,80455,191082,2629
2022-01-16,46814,0,0,165456,15505,29143,6882,40421,141516,0,0,95104,167035,0,25913,64342,0,7978
2022-01-17,54442,0,0,124130,15960,31077,1414,29800,26385,11064,21325,0,239163,0,144934,86896,163057,7891
2022-01-18,53046,0,0,153987,12510,32364,101,19702,0,0,10719,98718,127202,0,158206,76578,222624,3715
2022-01-19,51299,0,0,48393,5966,30438,7743,43812,18128,9743,13491,97258,0,0,192885,71801,139678,3640
2022-01-20,56756,0,0,52880,16068,81349,2413,20684,59285,7695,10586,69593,91490,0,202014,36180,195234,2955
2022-01-21,48150,0,0,0,18552,15862,793,36276,84863,9497,9298,102009,544654,0,166027,75778,0,10535
2022-01-22,44378,0,0,123869,13916,24908,5212,34246,79830,0,9642,35502,0,0,130675,95441,0,549
2022-01-23,68292,0,0,158865,22560,25522,7713,47434,141350,0,0,28329,244909,0,12804,91941,198041,2563
2022-01-24,65953,0,0,156569,31909,29180,1707,33969,45717,14389,17207,75880,0,0,107400,86573,258103,482
2022-01-25,60529,0,0,154746,19928,90892,6711,57207,0,9122,28884,211227,0,0,76192,69730,164676,1573
2022-01-26,47831,0,0,120173,27991,88452,9563,13176,17259,10570,17556,162107,0,0,184641,81126,200956,1966
2022-01-27,34248,0,0,27119,22596,75087,0,32436,61814,10819,10188,113701,306657,0,95350,70996,199905,3925
2022-01-28,29409,0,0,120367,24892,59657,1438,15860,113252,10096,8128,126456,327599,0,67435,52763,146038,536
